id,district_id,name_th,name_en,postcode_id
610,91,ยี่ล้น,Yi Lon,74
611,91,บางจัก,Bang Chak,74
612,91,ห้วยคันแหลน,Huai Khan Laen,74
613,91,คลองขนาก,Khlong Khanak,74
614,91,ไผ่วง,Phai Wong,74
615,91,สี่ร้อย,Si Roi,74
616,91,ม่วงเตี้ย,Muang Tia,74
617,91,หัวตะพาน,Hua Taphan,74
618,91,หลักแก้ว,Lak Kaeo,74
619,91,ตลาดใหม่,Talat Mai,74
620,92,สามโก้,Samko,75
621,92,ราษฎรพัฒนา,Ratsadon Phatthana,75
622,92,อบทม,Op Thom,75
623,92,โพธิ์ม่วงพันธ์,Pho Muang Phan,75
624,92,มงคลธรรมนิมิต,Mongkhon Tham Nimit,75
625,93,ทะเลชุบศร,Thale Chup Son,76
626,93,ท่าหิน,Tha Hin,76
627,93,กกโก,Kok Ko,76
628,93,โก่งธนู,Kong Thanu,68
629,93,เขาพระงาม,Khao Phra Ngam,77
630,93,เขาสามยอด,Khao Sam Yot,76
631,93,โคกกะเทียม,Khok Kathiam,77
632,93,โคกลำพาน,Khok Lam Phan,76
633,93,โคกตูม,Khok Tum,78
634,93,งิ้วราย,Ngio Rai,76
635,93,ดอนโพธิ์,Don Pho,76
636,93,ตะลุง,Talung,76
637,93,ท่าแค,Tha Khae,76
638,93,ท่าศาลา,Tha Sala,76
639,93,นิคมสร้างตนเอง,Nikhom Sang Ton-eng,76
640,93,บางขันหมาก,Bang Khan Mak,76
641,93,บ้านข่อย,Ban Khoi,76
642,93,ท้ายตลาด,Thai Talat,76
643,93,ป่าตาล,Pa Tan,76
644,93,พรหมมาสตร์,Phrommat,76
645,93,โพธิ์เก้าต้น,Pho Kao Ton,76
646,93,โพธิ์ตรุ,Pho Tru,76
647,93,สี่คลอง,Si Khlong,76
648,93,ถนนใหญ่,Thanon Yai,76
649,94,พัฒนานิคม,Phatthana Nikhom,79
650,94,ช่องสาริกา,Chong Sarika,80
651,94,มะนาวหวาน,Manao Wan,79
652,94,ดีลัง,Di Lang,80
653,94,โคกสลุง,Khok Salung,79
654,94,ชอนน้อย,Chon Noi,79
655,94,หนองบัว,Nong Bua,79
656,94,ห้วยขุนราม,Huai Khun Ram,81
657,94,น้ำสุด,Nam Sut,79
658,95,โคกสำโรง,Khok Samrong,82
659,95,เกาะแก้ว,Ko Kaeo,82
660,95,ถลุงเหล็ก,Thalung Lek,82
661,95,หลุมข้าว,Lum Khao,82
662,95,ห้วยโป่ง,Huai Pong,82
663,95,คลองเกตุ,Khlong Ket,82
664,95,สะแกราบ,Sakae Rap,82
665,95,เพนียด,Phaniat,82
666,95,วังเพลิง,Wang Phloeng,82
667,95,ดงมะรุม,Dong Marum,82
668,95,วังขอนขว้าง,Wang Khon Khwang,82
669,95,วังจั่น,Wang Chan,82
670,95,หนองแขม,Nong Khaem,82
671,96,ลำนารายณ์,Lam Narai,83
672,96,ชัยนารายณ์,Chai Narai,83
673,96,ศิลาทิพย์,Sila Thip,83
674,96,ห้วยหิน,Huai Hin,83
675,96,ม่วงค่อม,Muang Khom,84
676,96,บัวชุม,Bua Chum,83
677,96,ท่าดินดำ,Tha Din Dam,83
678,96,มะกอกหวาน,Makok Wan,84
679,96,ซับตะเคียน,Sap Takhian,83
680,96,นาโสม,Na Som,85
681,96,หนองยายโต๊ะ,Nong Yai To,83
682,96,เกาะรัง,Ko Rang,83
683,96,ท่ามะนาว,Tha Manao,83
684,96,นิคมลำนารายณ์,Nikhom Lam Narai,83
685,96,ชัยบาดาล,Chai Badan,84
686,96,บ้านใหม่สามัคคี,Ban Mai Samakkhi,83
687,96,เขาแหลม,Khao Laem,83
688,97,ท่าวุ้ง,Tha Wung,86
689,97,บางคู้,Bang Khu,86
690,97,โพตลาดแก้ว,Pho Talat Kaeo,86
691,97,บางลี่,Bang Li,86
692,97,บางงา,Bang Nga,86
693,97,โคกสลุด,Khok Salut,86
694,97,เขาสมอคอน,Khao Samo Khon,87
695,97,หัวสำโรง,Hua Samrong,86
696,97,ลาดสาลี่,Lat Sali,86
697,97,บ้านเบิก,Ban Boek,86
698,97,มุจลินท์,Mutchalin,86
699,98,ไผ่ใหญ่,Phai Yai,88
700,98,บ้านทราย,Ban Sai,88
701,98,บ้านกล้วย,Ban Kluai,88
702,98,ดงพลับ,Dong Phlap,88
703,98,บ้านชี,Ban Chi,87
704,98,พุคา,Phu Kha,88
705,98,หินปัก,Hin Pak,88
706,98,บางพึ่ง,Bang Phueng,88
707,98,หนองทรายขาว,Nong Sai Khao,88
708,98,บางกะพี้,Bang Kaphi,88
709,98,หนองเต่า,Nong Tao,88
710,98,โพนทอง,Phon Thong,88
711,98,บางขาม,Bang Kham,87
712,98,ดอนดึง,Don Dueng,88
713,98,ชอนม่วง,Chon Muang,88
714,98,หนองกระเบียน,Nong Krabian,88
715,98,สายห้วยแก้ว,Sai Huai Kaeo,88
716,98,มหาสอน,Maha Son,88
717,98,บ้านหมี่,Ban Mi,88
718,98,เชียงงา,Chiang Nga,88
719,98,หนองเมือง,Nong Mueang,88
720,98,สนามแจง,Sanam Chaeng,88
721,99,ท่าหลวง,Tha Luang,84
722,99,แก่งผักกูด,Kaeng Phak Kut,84
723,99,ซับจำปา,Sap Champa,84
724,99,หนองผักแว่น,Nong Phak Waen,84
725,99,ทะเลวังวัด,Thale Wang Wat,84
726,99,หัวลำ,Hua Lam,84
727,100,สระโบสถ์,Sa Bot,89
728,100,มหาโพธิ,Maha Phot,89
729,100,ทุ่งท่าช้าง,Thung Tha Chang,89
730,100,ห้วยใหญ่,Huai Yai,89
731,100,นิยมชัย,Niyom Chai,89
732,101,โคกเจริญ,Khok Charoen,90
733,101,ยางราก,Yang Rak,90
734,101,หนองมะค่า,Nong Makha,90
735,101,วังทอง,Wang Thong,90
736,101,โคกแสมสาร,Khok Samae San,90
737,102,ลำสนธิ,Lam Sonthi,85
738,102,ซับสมบูรณ์,Sap Sombun,85
739,102,หนองรี,Nong Ri,85
740,102,กุดตาเพชร,Kut Ta Phet,85
741,102,เขารวก,Khao Ruak,85
742,102,เขาน้อย,Khao Noi,83
743,103,หนองม่วง,Nong Muang,91
744,103,บ่อทอง,Bo Thong,91
745,103,ดงดินแดง,Dong Din Daeng,91
746,103,ชอนสมบูรณ์,Chon Sombun,91
747,103,ยางโทน,Yang Thon,91
748,103,ชอนสารเดช,Chon Saradet,91
749,104,บางพุทรา,Bang Phutsa,92
750,104,บางมัญ,Bang Man,92
751,104,โพกรวม,Phok Ruam,92
752,104,ม่วงหมู่,Muang Mu,92
753,104,หัวไผ่,Hua Phai,92
754,104,ต้นโพธิ์,Ton Pho,92
755,104,จักรสีห์,Chaksi,92
756,104,บางกระบือ,Bang Krabue,92
757,105,สิงห์,Sing,93
758,105,ไม้ดัด,Mai Dat,93
759,105,เชิงกลัด,Choeng Klat,93
760,105,โพชนไก่,Pho Chon Kai,93
761,105,แม่ลา,Mae La,93
762,105,บ้านจ่า,Ban Cha,93
763,105,พักทัน,Phak Than,93
764,105,สระแจง,Sa Chaeng,93
765,106,โพทะเล,Pho Thale,94
766,106,บางระจัน,Bang Rachan,94
767,106,โพสังโฆ,Pho Sangkho,94
768,106,ท่าข้าม,Tha Kham,94
769,106,คอทราย,Kho Sai,94
770,106,หนองกระทุ่ม,Nong Krathum,94
771,107,พระงาม,Phra Ngam,95
772,107,พรหมบุรี,Phrom Buri,96
773,107,บางน้ำเชี่ยว,Bang Nam Chiao,95
774,107,บ้านหม้อ,Ban Mo,95
775,107,บ้านแป้ง,Ban Paeng,95
776,107,หัวป่า,Hua Pa,95
777,107,โรงช้าง,Rong Chang,95
778,108,ถอนสมอ,Thon Samo,97
779,108,โพประจักษ์,Pho Prachak,97
780,108,วิหารขาว,Wihan Khao,97
781,108,พิกุลทอง,Phikun Thong,97
782,109,อินทร์บุรี,In Buri,98
783,109,ประศุก,Prasuk,98
784,109,ทับยา,Thap Ya,98
785,109,งิ้วราย,Ngio Rai,98
786,109,ชีน้ำร้าย,Chi Nam Rai,98
787,109,ท่างาม,Tha Ngam,98
788,109,น้ำตาล,Namtan,98
789,109,ทองเอน,Thong En,98
790,109,ห้วยชัน,Huai Chan,98
791,109,โพธิ์ชัย,Pho Chai,98
792,110,ในเมือง,Nai Mueang,99
793,110,บ้านกล้วย,Ban Kluai,99
794,110,ท่าชัย,Tha Chai,99
795,110,ชัยนาท,Chai Nat,99
796,110,เขาท่าพระ,Khao Tha Phra,99
797,110,หาดท่าเสา,Hat Tha Sao,99
798,110,ธรรมามูล,Thammamun,99
799,110,เสือโฮก,Suea Hok,99
800,110,นางลือ,Nang Lue,99
801,111,คุ้งสำเภา,Khung Samphao,100
802,111,วัดโคก,Wat Khok,100
803,111,ศิลาดาน,Sila Dan,100
804,111,ท่าฉนวน,Tha Chanuan,100
805,111,หางน้ำสาคร,Hang Nam Sakhon,101
806,111,ไร่พัฒนา,Rai Phatthana,101
807,111,อู่ตะเภา,U Taphao,101
808,112,วัดสิงห์,Wat Sing,102
809,112,มะขามเฒ่า,Makham Thao,102
810,112,หนองน้อย,Nong Noi,102
811,112,หนองบัว,Nong Bua,102
812,112,หนองขุ่น,Nong Khun,102
813,112,บ่อแร่,Bo Rae,102
814,112,วังหมัน,Wang Man,102
815,113,สรรพยา,Sapphaya,103
816,113,ตลุก,Taluk,103
817,113,เขาแก้ว,Khao Kaeo,103
818,113,โพนางดำตก,Pho Nang Dam Tok,103
819,113,โพนางดำออก,Pho Nang Dam Ok,103
820,113,บางหลวง,Bang Luang,103
821,113,หาดอาษา,Hat Asa,103
822,114,แพรกศรีราชา,Phraek Si Racha,104
823,114,เที่ยงแท้,Thiang Thae,104
824,114,ห้วยกรด,Huai Krot,104
825,114,โพงาม,Pho Ngam,104
826,114,บางขุด,Bang Khut,104
827,114,ดงคอน,Dong Khon,104
828,114,ดอนกำ,Don Kam,104
829,114,ห้วยกรดพัฒนา,Huai Krot Phatthana,104
830,115,หันคา,Hankha,105
831,115,บ้านเชี่ยน,Ban Chian,105
832,115,ไพรนกยูง,Phrai Nok Yung,105
833,115,หนองแซง,Nong Saeng,106
834,115,ห้วยงู,Huai Ngu,106
835,115,วังไก่เถื่อน,Wang Kai Thuean,105
836,115,เด่นใหญ่,Den Yai,105
837,115,สามง่ามท่าโบสถ์,Sam Ngam Tha Bot,106
838,116,หนองมะโมง,Nong Mamong,102
839,116,วังตะเคียน,Wang Takhian,102
840,116,สะพานหิน,Saphan Hin,102
841,116,กุดจอก,Kut Chok,102
842,117,เนินขาม,Noen Kham,105
843,117,กะบกเตี้ย,Kabok Tia,105
844,117,สุขเดือนห้า,Suk Duean Ha,105
845,118,ปากเพรียว,Pak Phriao,107
846,118,ดาวเรือง,Dao Rueang,107
847,118,นาโฉง,Na Chong,107
848,118,โคกสว่าง,Khok Sawang,107
849,118,หนองโน,Nong No,107
850,118,หนองยาว,Nong Yao,107
851,118,ปากข้าวสาร,Pak Khao San,107
852,118,หนองปลาไหล,Nong Pla Lai,107
853,118,กุดนกเปล้า,Kut Nok Plao,107
854,118,ตลิ่งชัน,Taling Chan,107
855,118,ตะกุด,Takut,107
856,119,แก่งคอย,Kaeng Khoi,108
857,119,ทับกวาง,Thap Kwang,109
858,119,ตาลเดี่ยว,Tan Diao,108
859,119,ห้วยแห้ง,Huai Haeng,108
860,119,ท่าคล้อ,Tha Khlo,108
861,119,หินซ้อน,Hin Son,108
862,119,บ้านธาตุ,Ban That,108
863,119,บ้านป่า,Ban Pa,108
864,119,ท่าตูม,Tha Tum,108
865,119,ชะอม,Cha-om,108
866,119,สองคอน,Song Khon,108
867,119,เตาปูน,Tao Pun,108
868,119,ชำผักแพว,Cham Phak Phaeo,108
869,119,ท่ามะปราง,Tha Maprang,108
870,120,หนองแค,Nong Khae,110
871,120,กุ่มหัก,Kum Hak,110
872,120,คชสิทธิ์,Khotchasit,111
873,120,โคกตูม,Khok Tum,111
874,120,โคกแย้,Khok Yae,112
875,120,บัวลอย,Bua Loi,112
876,120,ไผ่ต่ำ,Phai Tam,110
877,120,โพนทอง,Phon Thong,111
878,120,ห้วยขมิ้น,Huai Khamin,112
879,120,ห้วยทราย,Huai Sai,112
880,120,หนองไข่น้ำ,Nong Khai Nam,110
881,120,หนองแขม,Nong Khaem,110
882,120,หนองจิก,Nong Chik,112
883,120,หนองจรเข้,Nong Chorakhe,110
884,120,หนองนาก,Nong Nak,112
885,120,หนองปลาหมอ,Nong Pla Mo,110
886,120,หนองปลิง,Nong Pling,110
887,120,หนองโรง,Nong Rong,110
888,121,หนองหมู,Nong Mu,113
889,121,บ้านลำ,Ban Lam,113
890,121,คลองเรือ,Khlong Ruea,113
891,121,วิหารแดง,Wihan Daeng,113
892,121,หนองสรวง,Nong Suang,113
893,121,เจริญธรรม,Charoen Tham,113
894,122,หนองแซง,Nong Saeng,114
895,122,หนองควายโซ,Nong Khwai So,114
896,122,หนองหัวโพ,Nong Hua Pho,114
897,122,หนองสีดา,Nong Sida,114
898,122,หนองกบ,Nong Kop,114
899,122,ไก่เส่า,Kai Sao,114
900,122,โคกสะอาด,Khok Sa-at,114
901,122,ม่วงหวาน,Muang Wan,114
902,122,เขาดิน,Khao Din,114
903,123,บ้านหมอ,Ban Mo,115
904,123,บางโขมด,Bang Khamot,115
905,123,สร่างโศก,Sang Sok,115
906,123,ตลาดน้อย,Talat Noi,115
907,123,หรเทพ,Horathep,115
908,123,โคกใหญ่,Khok Yai,115
909,123,ไผ่ขวาง,Phai Khwang,115
910,123,บ้านครัว,Ban Khrua,51
911,123,หนองบัว,Nong Bua,115
912,124,ดอนพุด,Don Phut,116
913,124,ไผ่หลิ่ว,Phai Lio,116
914,124,บ้านหลวง,Ban Luang,116
915,124,ดงตะงาว,Dong Ta-ngao,116
916,125,หนองโดน,Nong Don,117
917,125,บ้านกลับ,Ban Klap,117
918,125,ดอนทอง,Don Thong,117
919,125,บ้านโปร่ง,Ban Prong,117
920,126,พระพุทธบาท,Phra Phutthabat,118
921,126,ขุนโขลน,Khun Khlon,118
922,126,ธารเกษม,Than Kasem,118
923,126,นายาว,Na Yao,118
924,126,พุคำจาน,Phu Kham Chan,118
925,126,เขาวง,Khao Wong,118
926,126,ห้วยป่าหวาย,Huai Pa Wai,118
927,126,พุกร่าง,Phu Krang,118
928,126,หนองแก,Nong Kae,118
929,127,เสาไห้,Sao Hai,119
930,127,บ้านยาง,Ban Yang,119
931,127,หัวปลวก,Hua Pluak,119
932,127,งิ้วงาม,Ngio Ngam,119
933,127,ศาลารีไทย,Sala Ri Thai,119
934,127,ต้นตาล,Ton Tan,119
935,127,ท่าช้าง,Tha Chang,119
936,127,พระยาทด,Phraya Thot,119
937,127,ม่วงงาม,Muang Ngam,119
938,127,เริงราง,Roeng Rang,119
939,127,เมืองเก่า,Mueang Kao,119
940,127,สวนดอกไม้,Suan Dok Mai,119
941,128,มวกเหล็ก,Muak Lek,120
942,128,มิตรภาพ,Mittraphap,120
943,128,หนองย่างเสือ,Nong Yang Suea,120
944,128,ลำสมพุง,Lam Somphung,121
945,128,ลำพญากลาง,Lam Phaya Klang,121
946,128,ซับสนุ่น,Sap Sanun,81
947,129,แสลงพัน,Salaeng Phan,81
948,129,คำพราน,Kham Phran,81
949,129,วังม่วง,Wang Muang,81
950,130,เขาดินพัฒนา,Khao Din Phatthana,107
951,130,บ้านแก้ง,Ban Kaeng,107
952,130,ผึ้งรวง,Phueng Ruang,107
953,130,พุแค,Phu Khae,122
954,130,ห้วยบง,Huai Bong,107
955,130,หน้าพระลาน,Na Phra Lan,122
956,131,บางปลาสร้อย,Bang Pla Soi,123
957,131,มะขามหย่ง,Makham Yong,123
958,131,บ้านโขด,Ban Khot,123
959,131,แสนสุข,Saen Suk,124
960,131,บ้านสวน,Ban Suan,123
961,131,หนองรี,Nong Ri,123
962,131,นาป่า,Na Pa,123
963,131,หนองข้างคอก,Nong Khang Khok,123
964,131,ดอนหัวฬ่อ,Don Hua Lo,123
965,131,หนองไม้แดง,Nong Mai Daeng,123
966,131,บางทราย,Bang Sai,123
967,131,คลองตำหรุ,Khlong Tamru,123
968,131,เหมือง,Mueang,124
969,131,บ้านปึก,Ban Puek,124
970,131,ห้วยกะปิ,Huai Kapi,123
971,131,เสม็ด,Samet,123
972,131,อ่างศิลา,Ang Sila,123
973,131,สำนักบก,Samnak Bok,123
974,132,บ้านบึง,Ban Bueng,125
975,132,คลองกิ่ว,Khlong Kio,126
976,132,มาบไผ่,Map Phai,125
977,132,หนองซ้ำซาก,Nong Samsak,125
978,132,หนองบอนแดง,Nong Bon Daeng,125
979,132,หนองชาก,Nong Chak,125
980,132,หนองอิรุณ,Nong Irun,126
981,132,หนองไผ่แก้ว,Nong Phai Kaeo,126
982,133,หนองใหญ่,Nong Yai,127
983,133,คลองพลู,Khlong Phlu,127
984,133,หนองเสือช้าง,Nong Suea Chang,127
